ts,data_presenceSensor_3,data_temperatureSensor_0,data_humiditySensor_1
2022-02-17 08:32:12,0,18.4,70.5
2022-02-17 08:37:12,0,18.4,70.5
2022-02-17 08:42:12,0,18.3,70.5
2022-02-17 08:47:12,0,18.3,70.5
2022-02-17 08:52:12,0,18.3,70.5
2022-02-17 08:57:12,0,18.4,70.5
2022-02-17 09:02:12,0,18.4,70.5
2022-02-17 09:07:12,0,18.3,70.5
2022-02-17 09:12:12,0,18.4,70.5
2022-02-17 09:17:12,1,18.4,70.5
2022-02-17 09:22:12,11,18.4,70.5
2022-02-17 09:27:12,2,18.4,70.5
2022-02-17 09:32:12,1,18.4,71
2022-02-17 09:37:12,2,18.4,71
2022-02-17 09:42:12,0,18.4,71
2022-02-17 09:47:12,0,18.4,71
2022-02-17 09:52:12,0,18.4,71
2022-02-17 09:57:12,0,18.4,71
2022-02-17 10:02:12,5,18.5,71
2022-02-17 10:07:12,0,18.5,71
2022-02-17 10:12:12,0,18.5,71
2022-02-17 10:17:12,0,18.5,71
2022-02-17 10:22:12,0,18.5,71
2022-02-17 10:27:12,0,18.5,71
2022-02-17 10:32:12,1,18.5,71
2022-02-17 10:37:12,9,18.5,71
2022-02-17 10:42:12,0,18.6,71
2022-02-17 10:47:12,0,18.5,71
2022-02-17 10:52:12,0,18.5,71
2022-02-17 10:57:12,0,18.5,71
2022-02-17 11:02:12,0,18.5,71
2022-02-17 11:07:12,2,18.5,71
2022-02-17 11:12:12,17,18.6,71
2022-02-17 11:17:12,12,18.6,71
2022-02-17 11:22:12,11,18.6,71
2022-02-17 11:27:12,1,18.6,71
2022-02-17 11:32:12,0,18.6,71
2022-02-17 11:37:12,3,18.6,71
2022-02-17 11:42:12,8,18.6,71
2022-02-17 11:47:12,0,18.6,71
2022-02-17 11:52:12,0,18.6,71
2022-02-17 11:57:12,0,18.6,70.5
2022-02-17 12:02:12,0,18.6,70.5
2022-02-17 12:07:12,0,18.6,70.5
2022-02-17 12:12:12,0,18.7,70.5
2022-02-17 12:17:12,0,18.6,70.5
2022-02-17 12:22:12,1,18.6,70.5
2022-02-17 12:27:12,0,18.7,70.5
2022-02-17 12:32:12,0,18.6,70.5
2022-02-17 12:37:12,0,18.6,70.5
2022-02-17 12:42:12,0,18.6,70.5
2022-02-17 12:47:12,0,18.6,70.5
2022-02-17 12:52:12,0,18.6,70.5
2022-02-17 12:57:12,2,18.6,70.5
2022-02-17 13:02:12,8,18.6,70.5
2022-02-17 13:07:12,2,18.7,70.5
2022-02-17 13:12:12,4,18.7,70.5
2022-02-17 13:17:12,7,18.7,70.5
2022-02-17 13:22:12,11,18.7,70.5
2022-02-17 13:27:12,14,18.8,70.5
2022-02-17 13:32:12,17,18.8,71
2022-02-17 13:37:12,11,18.8,70.5
2022-02-17 13:42:12,0,18.8,70.5
2022-02-17 13:47:12,0,18.8,70
2022-02-17 13:52:12,0,18.8,70
2022-02-17 13:57:12,0,18.7,70
2022-02-17 14:02:12,0,18.7,69.5
2022-02-17 14:07:12,0,18.7,69.5
2022-02-17 14:12:12,0,18.7,69.5
2022-02-17 14:17:12,0,18.7,69.5
2022-02-17 14:22:12,0,18.6,69.5
2022-02-17 14:27:12,0,18.7,69.5
2022-02-17 14:32:12,0,18.7,70
2022-02-17 14:37:12,0,18.7,70
2022-02-17 14:42:12,0,18.7,70
2022-02-17 14:47:12,1,18.7,70
2022-02-17 14:52:12,3,18.7,70
2022-02-17 14:57:12,6,18.7,70
2022-02-17 15:02:12,1,18.7,70
2022-02-17 15:07:12,0,18.7,70
2022-02-17 15:12:12,0,18.7,69.5
2022-02-17 15:17:12,0,18.6,69.5
2022-02-17 15:22:12,0,18.6,69.5
2022-02-17 15:27:12,0,18.6,69.5
2022-02-17 15:32:12,0,18.6,69.5
2022-02-17 15:37:12,0,18.6,69.5
2022-02-17 15:42:12,0,18.6,69
2022-02-17 15:47:12,0,18.6,69.5
2022-02-17 15:52:12,0,18.6,69.5
2022-02-17 15:57:12,0,18.6,69.5
2022-02-17 16:02:12,0,18.6,69.5
2022-02-17 16:07:12,0,18.6,69
2022-02-17 16:12:12,0,18.5,69
2022-02-17 16:17:12,0,18.5,69
2022-02-17 16:22:12,0,18.5,69
2022-02-17 16:27:12,0,18.5,69
2022-02-17 16:32:12,0,18.5,69
2022-02-17 16:37:12,0,18.5,69
2022-02-17 16:42:12,0,18.5,69
2022-02-17 16:47:12,0,18.5,69
2022-02-17 16:52:12,0,18.5,69
2022-02-17 16:57:12,0,18.5,69
2022-02-17 17:02:12,0,18.5,69
2022-02-17 17:07:12,0,18.5,69
2022-02-17 17:12:12,0,18.5,69
2022-02-17 17:17:12,1,18.5,69
2022-02-17 17:22:12,2,18.5,69.5
2022-02-17 17:27:12,0,18.5,69.5
2022-02-17 17:32:12,0,18.5,69.5
2022-02-17 17:37:12,0,18.5,69.5
2022-02-17 17:42:12,0,18.5,69.5
2022-02-17 17:47:12,0,18.4,69.5
2022-02-17 17:52:12,0,18.5,69.5
2022-02-17 17:57:12,0,18.4,69.5
2022-02-17 18:02:12,0,18.5,70
2022-02-17 18:07:12,0,18.5,70
2022-02-17 18:12:12,0,18.4,70
2022-02-17 18:17:12,0,18.4,70
2022-02-17 18:22:12,0,18.4,70
2022-02-17 18:27:12,0,18.4,70
2022-02-17 18:32:12,0,18.4,70
2022-02-17 18:37:12,0,18.4,70
2022-02-17 18:42:12,0,18.4,70.5
2022-02-17 18:47:12,0,18.4,70.5
2022-02-17 18:52:12,0,18.4,70.5
2022-02-17 18:57:12,0,18.4,70.5
2022-02-17 19:02:12,0,18.4,70.5
2022-02-17 19:07:12,0,18.4,70.5
2022-02-17 19:12:12,0,18.4,70.5
2022-02-17 19:17:12,0,18.4,70.5
2022-02-17 19:22:12,0,18.4,70.5
2022-02-17 19:27:12,0,18.4,70.5
2022-02-17 19:32:12,0,18.4,70.5
2022-02-17 19:37:12,0,18.4,70.5
2022-02-17 19:42:12,0,18.4,70.5
2022-02-17 19:47:12,0,18.4,70.5
2022-02-17 19:52:12,0,18.4,70.5
2022-02-17 19:57:12,2,18.4,70.5
2022-02-17 20:02:12,13,18.4,70
2022-02-17 20:07:12,14,18.4,70
2022-02-17 20:12:12,7,18.5,71
2022-02-17 20:17:12,4,18.8,72
2022-02-17 20:22:12,0,18.9,72
2022-02-17 20:27:12,5,19,72
2022-02-17 20:32:12,4,19,72
2022-02-17 20:37:12,0,19,72
2022-02-17 20:42:12,0,19.1,71.5
2022-02-17 20:47:12,0,19.1,71.5
2022-02-17 20:52:12,0,19.2,71.5
2022-02-17 20:57:12,0,19.2,71
2022-02-17 21:02:12,0,19.1,71
2022-02-17 21:07:12,0,19.1,70.5
2022-02-17 21:12:12,0,19.1,70.5
2022-02-17 21:17:12,0,19.1,70.5
2022-02-17 21:22:12,0,19,70
2022-02-17 21:27:12,0,19,70
2022-02-17 21:32:12,0,19,70
2022-02-17 21:37:12,0,18.9,70
2022-02-17 21:42:12,0,18.9,70
2022-02-17 21:47:12,0,18.8,69.5
2022-02-17 21:52:12,0,18.8,69.5
2022-02-17 21:57:12,0,18.8,69.5
2022-02-17 22:02:12,0,18.7,69.5
2022-02-17 22:07:12,0,18.7,69.5
2022-02-17 22:12:12,0,18.7,69.5
2022-02-17 22:17:12,0,18.7,69.5
2022-02-17 22:22:12,0,18.7,69.5
2022-02-17 22:27:12,0,18.6,69.5
2022-02-17 22:32:12,0,18.6,69.5
2022-02-17 22:37:12,0,18.6,69
2022-02-17 22:42:12,4,18.6,69
2022-02-17 22:47:12,8,18.6,69.5
2022-02-17 22:52:12,3,18.6,69
2022-02-17 22:57:12,0,18.6,69
2022-02-17 23:02:12,0,18.6,69
2022-02-17 23:07:12,0,18.5,69
2022-02-17 23:12:11,0,18.6,69
2022-02-17 23:17:11,0,18.6,69
2022-02-17 23:22:11,0,18.5,69
2022-02-17 23:27:11,0,18.5,69
2022-02-17 23:37:11,0,18.5,69
2022-02-17 23:42:11,0,18.5,69
2022-02-17 23:47:11,0,18.5,69
2022-02-17 23:52:11,0,18.5,69
2022-02-17 23:57:11,0,18.5,69
2022-02-18 00:02:11,0,18.5,69
2022-02-18 00:07:11,0,18.5,69
2022-02-18 00:12:11,0,18.4,68.5
2022-02-18 00:17:11,0,18.4,68.5
2022-02-18 00:22:11,0,18.4,68.5
2022-02-18 00:27:11,0,18.4,69
2022-02-18 00:32:11,0,18.4,68.5
2022-02-18 00:37:11,0,18.4,69
2022-02-18 00:42:11,0,18.4,68.5
2022-02-18 00:47:11,0,18.4,69
2022-02-18 00:52:11,0,18.4,69
2022-02-18 00:57:11,0,18.4,69
2022-02-18 01:02:11,0,18.4,68.5
2022-02-18 01:07:11,0,18.4,68.5
2022-02-18 01:12:11,0,18.4,68.5
2022-02-18 01:17:11,0,18.4,68.5
2022-02-18 01:22:11,0,18.4,68.5
2022-02-18 01:27:11,0,18.3,68.5
2022-02-18 01:32:11,0,18.4,68.5
2022-02-18 01:37:11,0,18.3,68.5
2022-02-18 01:42:11,0,18.3,69
2022-02-18 01:47:11,0,18.3,69
2022-02-18 01:52:11,0,18.4,69
2022-02-18 01:57:11,0,18.3,69
2022-02-18 02:02:11,0,18.3,69
2022-02-18 02:07:11,0,18.3,69
2022-02-18 02:12:11,0,18.3,69
2022-02-18 02:17:11,0,18.3,69
2022-02-18 02:22:11,0,18.4,69
2022-02-18 02:27:11,0,18.3,69
2022-02-18 02:32:11,0,18.3,69
2022-02-18 02:37:11,0,18.3,69
2022-02-18 02:42:11,0,18.3,69
2022-02-18 02:47:11,0,18.3,68.5
2022-02-18 02:52:12,0,18.3,68.5
2022-02-18 02:57:11,0,18.3,68.5
2022-02-18 03:02:11,0,18.3,68.5
2022-02-18 03:07:11,0,18.3,68.5
2022-02-18 03:12:11,0,18.3,68.5
2022-02-18 03:17:11,0,18.3,68.5
2022-02-18 03:22:11,0,18.3,68.5
2022-02-18 03:27:11,0,18.3,68.5
2022-02-18 03:32:11,0,18.3,68.5
2022-02-18 03:37:11,0,18.3,68.5
2022-02-18 03:42:11,0,18.3,68.5
2022-02-18 03:47:11,0,18.3,68.5
2022-02-18 03:52:11,0,18.3,68.5
2022-02-18 03:57:11,0,18.3,68.5
2022-02-18 04:02:11,0,18.3,68.5
2022-02-18 04:07:11,0,18.3,68.5
2022-02-18 04:12:11,0,18.3,68.5
2022-02-18 04:17:11,0,18.3,68.5
2022-02-18 04:22:11,0,18.2,68.5
2022-02-18 04:27:11,0,18.2,68.5
2022-02-18 04:32:11,2,18.2,69
2022-02-18 04:37:11,0,18.2,69
2022-02-18 04:42:11,0,18.2,69
2022-02-18 04:47:11,0,18.2,69
2022-02-18 04:52:11,0,18.3,69
2022-02-18 04:57:11,0,18.3,69
2022-02-18 05:02:11,0,18.3,68.5
2022-02-18 05:07:11,0,18.3,68.5
2022-02-18 05:12:11,0,18.2,68.5
2022-02-18 05:17:11,0,18.2,68.5
2022-02-18 05:22:11,0,18.2,68.5
2022-02-18 05:27:11,0,18.2,68.5
2022-02-18 05:32:11,0,18.2,68.5
2022-02-18 05:37:11,0,18.2,68.5
2022-02-18 05:42:11,0,18.2,68.5
2022-02-18 05:47:11,0,18.2,68.5
2022-02-18 05:52:11,0,18.2,68.5
2022-02-18 05:57:11,0,18.2,68.5
2022-02-18 06:02:11,0,18.2,68.5
2022-02-18 06:07:11,0,18.2,68.5
2022-02-18 06:12:11,0,18.2,68.5
2022-02-18 06:17:11,0,18.2,68.5
2022-02-18 06:22:11,0,18.2,68.5
2022-02-18 06:27:11,0,18.2,68.5
2022-02-18 06:32:11,0,18.2,68.5
2022-02-18 06:37:11,0,18.2,68.5
2022-02-18 06:42:11,0,18.2,68.5
2022-02-18 06:47:11,0,18.2,68.5
2022-02-18 06:52:11,0,18.2,68.5
2022-02-18 06:57:11,0,18.2,68.5
2022-02-18 07:02:11,0,18.2,68.5
2022-02-18 07:07:11,0,18.2,68.5
2022-02-18 07:12:11,0,18.2,68.5
2022-02-18 07:17:11,0,18.2,68.5
2022-02-18 07:22:11,0,18.2,68.5
2022-02-18 07:27:11,0,18.1,68.5
2022-02-18 07:32:11,0,18.2,68.5
2022-02-18 07:37:11,0,18.2,68.5
2022-02-18 07:42:11,0,18.2,68.5
2022-02-18 07:47:11,0,18.2,68.5
2022-02-18 07:52:11,0,18.2,68.5
2022-02-18 07:57:11,0,18.2,68.5
2022-02-18 08:02:11,0,18.2,68.5
2022-02-18 08:07:11,0,18.2,68.5
2022-02-18 08:12:11,0,18.2,68.5
2022-02-18 08:17:11,0,18.1,68.5
2022-02-18 08:22:11,0,18.2,68.5
2022-02-18 08:27:11,0,18.2,68.5
2022-02-18 08:32:11,0,18.2,68.5
2022-02-18 08:37:11,0,18.1,69
2022-02-18 08:42:11,0,18.2,69
2022-02-18 08:47:11,0,18.2,69
2022-02-18 08:52:11,0,18.2,69
2022-02-18 08:57:11,0,18.2,69
2022-02-18 09:02:11,0,18.2,69
2022-02-18 09:07:11,0,18.2,69
2022-02-18 09:12:11,0,18.2,69
2022-02-18 09:17:11,0,18.2,69
2022-02-18 09:22:11,0,18.2,69
2022-02-18 09:27:11,0,18.2,69
2022-02-18 09:32:11,3,18.2,69
2022-02-18 09:37:11,13,18.3,69
2022-02-18 09:42:11,1,18.4,69.5
2022-02-18 09:47:11,0,18.5,69.5
2022-02-18 09:52:11,0,18.5,69.5
2022-02-18 09:57:11,0,18.6,69.5
2022-02-18 10:02:11,0,18.6,70.5
2022-02-18 10:07:11,0,18.7,71
2022-02-18 10:12:11,0,18.7,71
2022-02-18 10:17:11,11,18.7,71.5
2022-02-18 10:22:11,3,18.7,72.5
2022-02-18 10:27:11,5,18.7,73
2022-02-18 10:32:11,3,18.7,73.5
2022-02-18 10:37:11,2,18.7,74
2022-02-18 10:42:11,0,18.7,74
2022-02-18 10:47:11,0,18.7,74
2022-02-18 10:52:11,0,18.7,74
2022-02-18 10:57:11,0,18.6,74
2022-02-18 11:02:11,0,18.6,74
2022-02-18 11:07:11,0,18.6,74
2022-02-18 11:12:11,0,18.6,74
2022-02-18 11:17:11,0,18.6,74
2022-02-18 11:22:11,0,18.6,73.5
2022-02-18 11:27:11,0,18.6,73.5
2022-02-18 11:32:11,0,18.6,73.5
2022-02-18 11:37:11,13,18.6,73
2022-02-18 11:42:11,6,18.7,73
2022-02-18 11:47:11,0,18.6,73
2022-02-18 11:52:11,0,18.6,72.5
2022-02-18 11:57:11,0,18.6,72.5
2022-02-18 12:02:11,0,18.6,72
2022-02-18 12:07:11,0,18.6,72
2022-02-18 12:12:11,0,18.6,72
2022-02-18 12:17:11,0,18.6,71.5
2022-02-18 12:22:11,0,18.6,71.5
2022-02-18 12:27:11,0,18.6,71.5
2022-02-18 12:32:11,0,18.6,71
2022-02-18 12:37:11,0,18.6,71
2022-02-18 12:42:11,3,18.6,71
2022-02-18 12:47:11,5,18.6,71
2022-02-18 12:52:11,4,18.6,71
2022-02-18 12:57:11,11,18.7,70.5
2022-02-18 13:02:11,14,18.7,70.5
2022-02-18 13:07:11,9,18.7,70.5
2022-02-18 13:12:11,8,18.8,71
2022-02-18 13:17:11,3,18.8,71
2022-02-18 13:22:11,1,18.8,71
2022-02-18 13:27:10,0,18.8,71
2022-02-18 13:32:11,0,18.8,71
2022-02-18 13:37:11,0,18.8,71
2022-02-18 13:42:10,0,18.8,70.5
2022-02-18 13:47:11,0,18.8,70.5
2022-02-18 13:52:11,0,18.7,70.5
2022-02-18 13:57:11,0,18.7,70.5
2022-02-18 14:02:11,0,18.7,70.5
2022-02-18 14:07:11,0,18.7,70.5
2022-02-18 14:12:10,0,18.7,70
2022-02-18 14:17:11,0,18.7,70
2022-02-18 14:22:10,0,18.7,69.5
2022-02-18 14:27:10,0,18.7,69.5
2022-02-18 14:32:10,0,18.7,69
2022-02-18 14:37:10,0,18.6,68.5
2022-02-18 14:42:10,0,18.6,68
2022-02-18 14:47:10,0,18.6,68
2022-02-18 14:52:10,0,18.6,68
2022-02-18 14:57:10,0,18.6,67.5
2022-02-18 15:02:10,0,18.6,67.5
2022-02-18 15:07:10,6,18.6,67
2022-02-18 15:12:10,7,18.7,67
2022-02-18 15:17:10,0,18.6,67
2022-02-18 15:22:10,0,18.6,67
2022-02-18 15:27:10,0,18.6,67
2022-02-18 15:32:10,0,18.6,67
2022-02-18 15:37:10,0,18.6,67
2022-02-18 15:42:10,0,18.6,66.5
2022-02-18 15:47:10,0,18.6,66.5
2022-02-18 15:52:10,0,18.5,66
2022-02-18 15:57:10,0,18.6,66
2022-02-18 16:02:10,0,18.6,66
2022-02-18 16:07:11,0,18.6,66
2022-02-18 16:12:10,0,18.5,65.5
2022-02-18 16:17:10,0,18.5,65.5
2022-02-18 16:22:10,2,18.5,65.5
2022-02-18 16:27:10,3,18.5,65.5
2022-02-18 16:32:10,12,18.5,66
2022-02-18 16:37:10,6,18.6,66
2022-02-18 16:42:10,2,18.6,66.5
2022-02-18 16:47:10,0,18.6,67
2022-02-18 16:52:10,0,18.6,67
2022-02-18 16:57:10,0,18.6,67.5
2022-02-18 17:02:10,0,18.5,67.5
2022-02-18 17:07:11,0,18.6,68
2022-02-18 17:12:10,0,18.5,68
2022-02-18 17:17:10,0,18.5,67.5
2022-02-18 17:22:10,0,18.5,67.5
2022-02-18 17:27:11,0,18.5,67.5
2022-02-18 17:32:10,0,18.4,67.5
2022-02-18 17:37:10,0,18.4,67
2022-02-18 17:42:10,0,18.4,67
2022-02-18 17:47:10,4,18.4,67
2022-02-18 17:52:10,10,18.4,67
2022-02-18 17:57:10,11,18.4,66.5
2022-02-18 18:02:10,0,18.4,66.5
2022-02-18 18:07:10,0,18.3,66.5
2022-02-18 18:12:10,0,18.3,66.5
2022-02-18 18:17:10,0,18.3,66.5
2022-02-18 18:22:10,0,18.3,66
2022-02-18 18:27:10,0,18.3,66
2022-02-18 18:32:10,0,18.3,66
2022-02-18 18:37:10,0,18.2,66
2022-02-18 18:42:10,0,18.3,65.5
2022-02-18 18:47:10,0,18.2,65.5
2022-02-18 18:52:10,0,18.2,65.5
2022-02-18 18:57:10,0,18.3,65.5
2022-02-18 19:02:10,0,18.2,65
2022-02-18 19:07:10,0,18.2,65
2022-02-18 19:12:10,0,18.2,65
2022-02-18 19:17:10,0,18.2,65
2022-02-18 19:22:10,0,18.2,64.5
2022-02-18 19:27:10,0,18.2,64.5
2022-02-18 19:32:10,0,18.2,64.5
2022-02-18 19:37:10,0,18.2,64
2022-02-18 19:42:10,0,18.1,64
2022-02-18 19:47:10,0,18.1,64
2022-02-18 19:52:10,0,18.1,63.5
2022-02-18 19:57:10,0,18.1,63.5
2022-02-18 20:02:10,0,18.1,63.5
2022-02-18 20:07:10,0,18.1,63.5
2022-02-18 20:12:10,0,18.1,63
2022-02-18 20:17:10,5,18.1,63
2022-02-18 20:22:10,5,18.1,62.5
2022-02-18 20:27:10,10,18.1,63
2022-02-18 20:32:10,1,18.1,63
2022-02-18 20:37:10,10,18.2,63
2022-02-18 20:42:10,4,18.2,63.5
2022-02-18 20:47:10,0,18.2,63.5
2022-02-18 20:52:10,0,18.1,63
2022-02-18 20:57:10,0,18.1,63
2022-02-18 21:02:10,0,18.1,63
2022-02-18 21:07:10,0,18.1,62.5
2022-02-18 21:12:10,0,18.1,62.5
2022-02-18 21:17:10,0,18.1,62.5
2022-02-18 21:22:10,0,18.1,62
2022-02-18 21:27:10,0,18.1,62
2022-02-18 21:32:10,0,18.1,62
2022-02-18 21:37:10,0,18.1,62
2022-02-18 21:42:10,0,18.1,62
2022-02-18 21:47:10,0,18.1,62
2022-02-18 21:52:10,0,18.1,61.5
2022-02-18 21:57:10,0,18,61.5
2022-02-18 22:02:10,0,18.1,61.5
2022-02-18 22:07:10,0,18.1,61.5
2022-02-18 22:12:10,0,18.1,61.5
2022-02-18 22:17:10,0,18.1,61.5
2022-02-18 22:22:10,0,18.1,61.5
2022-02-18 22:27:10,0,18.1,61.5
2022-02-18 22:32:10,0,18.1,61
2022-02-18 22:37:10,0,18,61
2022-02-18 22:42:10,0,18,61
2022-02-18 22:47:10,0,18,61
2022-02-18 22:52:10,0,18,61
2022-02-18 22:57:10,0,18,60.5
2022-02-18 23:02:10,0,18,60.5
2022-02-18 23:07:10,0,18,60.5
2022-02-18 23:12:10,0,18,60.5
2022-02-18 23:17:10,0,18,60.5
2022-02-18 23:22:10,0,18,60.5
2022-02-18 23:27:10,0,18,60
2022-02-18 23:32:10,0,18,60
2022-02-18 23:37:10,0,18,60
2022-02-18 23:42:10,0,18,60
2022-02-18 23:47:10,0,18,60
2022-02-18 23:52:10,0,18,59.5
2022-02-18 23:57:10,0,18,59.5
2022-02-19 00:02:10,0,18,59.5
2022-02-19 00:07:10,0,18,59.5
2022-02-19 00:12:10,0,17.9,59
2022-02-19 00:17:10,0,17.9,59
2022-02-19 00:22:10,0,17.9,59
2022-02-19 00:27:10,0,17.9,58.5
2022-02-19 00:32:10,0,17.9,58.5
2022-02-19 00:37:10,0,17.9,58.5
2022-02-19 00:42:10,0,17.9,58.5
2022-02-19 00:47:10,0,17.9,58
2022-02-19 00:52:10,0,17.9,58
2022-02-19 00:57:10,0,17.8,58
2022-02-19 01:02:10,0,17.8,57.5
2022-02-19 01:07:10,0,17.8,57.5
2022-02-19 01:12:10,0,17.8,57.5
2022-02-19 01:17:10,0,17.8,57.5
2022-02-19 01:22:10,0,17.8,57
2022-02-19 01:27:10,0,17.8,57
2022-02-19 01:32:10,0,17.8,57
2022-02-19 01:37:10,0,17.8,56.5
2022-02-19 01:42:10,0,17.8,56.5
2022-02-19 01:47:10,0,17.8,56.5
2022-02-19 01:52:10,0,17.8,56.5
2022-02-19 01:57:10,0,17.8,56
2022-02-19 02:02:10,0,17.8,56
2022-02-19 02:07:10,0,17.8,56
2022-02-19 02:12:10,0,17.8,56
2022-02-19 02:17:10,0,17.8,56.5
2022-02-19 02:22:10,0,17.7,56
2022-02-19 02:27:10,0,17.7,56
2022-02-19 02:32:10,0,17.7,56
2022-02-19 02:37:10,0,17.7,56
2022-02-19 02:42:10,0,17.7,56
2022-02-19 02:47:10,0,17.7,55.5
2022-02-19 02:52:10,0,17.7,55.5
2022-02-19 02:57:10,0,17.6,55
2022-02-19 03:02:10,0,17.7,55
2022-02-19 03:07:10,0,17.7,55
2022-02-19 03:12:10,0,17.7,55
2022-02-19 03:17:10,0,17.7,55
2022-02-19 03:22:10,0,17.6,54.5
2022-02-19 03:27:10,0,17.6,54.5
2022-02-19 03:32:10,0,17.6,54.5
2022-02-19 03:37:10,0,17.6,54
2022-02-19 03:42:10,0,17.6,54
2022-02-19 03:47:10,0,17.6,54
2022-02-19 03:52:10,0,17.6,53.5
2022-02-19 03:57:10,0,17.6,53.5
2022-02-19 04:02:10,0,17.5,53.5
2022-02-19 04:07:10,0,17.5,53.5
2022-02-19 04:12:10,0,17.5,53
2022-02-19 04:17:10,0,17.5,53
2022-02-19 04:22:10,0,17.5,53
2022-02-19 04:27:10,0,17.5,53
2022-02-19 04:32:09,0,17.5,52.5
2022-02-19 04:37:10,0,17.4,52.5
2022-02-19 04:42:09,0,17.5,52.5
2022-02-19 04:47:09,0,17.5,52.5
2022-02-19 04:52:10,0,17.5,52.5
2022-02-19 04:57:10,0,17.4,52.5
