ts,data_presenceSensor_3,data_temperatureSensor_0,data_humiditySensor_1
2022-02-17 14:57:25,0,0,0
2022-02-17 15:02:25,0,0,0
2022-02-17 15:07:25,0,0,0
2022-02-17 15:12:25,0,0,0
2022-02-17 15:17:25,0,0,0
2022-02-17 15:22:25,0,0,0
2022-02-17 15:27:25,0,0,0
2022-02-17 15:32:25,0,0,0
2022-02-17 15:37:25,0,0,0
2022-02-17 15:42:25,0,0,0
2022-02-17 15:47:25,0,0,0
2022-02-17 15:52:25,0,0,0
2022-02-17 15:57:25,0,0,0
2022-02-17 16:02:25,0,0,0
2022-02-17 16:07:25,0,0,0
2022-02-17 16:12:25,0,0,0
2022-02-17 16:17:25,0,0,0
2022-02-17 16:22:25,0,0,0
2022-02-17 16:27:25,0,0,0
2022-02-17 16:32:25,0,0,0
2022-02-17 16:37:25,0,0,0
2022-02-17 16:42:25,0,0,0
2022-02-17 16:47:25,0,0,0
2022-02-17 16:52:25,0,0,0
2022-02-17 16:57:25,0,0,0
2022-02-17 17:02:25,0,0,0
2022-02-17 17:07:25,0,0,0
2022-02-17 17:12:26,0,0,0
2022-02-17 17:17:25,0,0,0
2022-02-17 17:22:25,0,0,0
2022-02-17 17:27:25,0,0,0
2022-02-17 17:32:25,0,0,0
2022-02-17 17:37:25,0,0,0
2022-02-17 17:42:25,0,0,0
2022-02-17 17:47:25,0,0,0
2022-02-17 17:52:25,0,0,0
2022-02-17 17:57:25,0,0,0
2022-02-17 18:02:25,0,0,0
2022-02-17 18:07:25,0,0,0
2022-02-17 18:12:25,0,0,0
2022-02-17 18:17:25,0,0,0
2022-02-17 18:22:25,0,0,0
2022-02-17 18:27:25,0,0,0
2022-02-17 18:32:25,0,0,0
2022-02-17 18:37:25,0,0,0
2022-02-17 18:42:25,0,0,0
2022-02-17 18:47:25,0,0,0
2022-02-17 18:52:25,0,0,0
2022-02-17 18:57:25,0,0,0
2022-02-17 19:02:25,0,0,0
2022-02-17 19:07:25,0,0,0
2022-02-17 19:12:25,0,0,0
2022-02-17 19:17:25,0,0,0
2022-02-17 19:22:25,0,0,0
2022-02-17 19:27:25,0,0,0
2022-02-17 19:32:25,0,0,0
2022-02-17 19:37:25,0,0,0
2022-02-17 19:42:25,0,0,0
2022-02-17 19:47:25,0,0,0
2022-02-17 19:52:25,0,0,0
2022-02-17 19:57:25,0,0,0
2022-02-17 20:02:25,0,0,0
2022-02-17 20:07:25,0,0,0
2022-02-17 20:12:25,0,0,0
2022-02-17 20:17:25,0,0,0
2022-02-17 20:22:25,0,0,0
2022-02-17 20:27:25,0,0,0
2022-02-17 20:32:25,0,0,0
2022-02-17 20:37:25,0,0,0
2022-02-17 20:42:25,0,0,0
2022-02-17 20:47:25,0,0,0
2022-02-17 20:52:25,0,0,0
2022-02-17 20:57:25,0,0,0
2022-02-17 21:02:25,0,0,0
2022-02-17 21:07:25,0,0,0
2022-02-17 21:12:25,0,0,0
2022-02-17 21:17:25,0,0,0
2022-02-17 21:22:25,0,0,0
2022-02-17 21:27:25,0,0,0
2022-02-17 21:32:25,0,0,0
2022-02-17 21:37:25,0,0,0
2022-02-17 21:42:25,0,0,0
2022-02-17 21:47:25,0,0,0
2022-02-17 21:52:25,0,0,0
2022-02-17 21:57:25,0,0,0
2022-02-17 22:02:25,0,0,0
2022-02-17 22:07:25,0,0,0
2022-02-17 22:12:25,0,0,0
2022-02-17 22:17:25,0,0,0
2022-02-17 22:22:25,0,0,0
2022-02-17 22:27:25,0,0,0
2022-02-17 22:32:25,0,0,0
2022-02-17 22:37:25,0,0,0
2022-02-17 22:42:25,0,0,0
2022-02-17 22:47:25,0,0,0
2022-02-17 22:52:25,0,0,0
2022-02-17 22:57:25,0,0,0
2022-02-17 23:02:25,0,0,0
2022-02-17 23:07:25,0,0,0
2022-02-17 23:12:25,0,0,0
2022-02-17 23:17:24,0,0,0
2022-02-17 23:22:24,0,0,0
2022-02-17 23:27:25,0,0,0
2022-02-17 23:32:25,0,0,0
2022-02-17 23:37:25,0,0,0
2022-02-17 23:42:25,0,0,0
2022-02-17 23:47:24,0,0,0
2022-02-17 23:52:25,0,0,0
2022-02-17 23:57:24,0,0,0
2022-02-18 00:02:24,0,0,0
2022-02-18 00:07:25,0,0,0
2022-02-18 00:12:24,0,0,0
2022-02-18 00:17:24,0,0,0
2022-02-18 00:22:24,0,0,0
2022-02-18 00:27:24,0,0,0
2022-02-18 00:32:24,0,0,0
2022-02-18 00:37:24,0,0,0
2022-02-18 00:42:24,0,0,0
2022-02-18 00:47:24,0,0,0
2022-02-18 00:52:24,0,0,0
2022-02-18 00:57:24,0,0,0
2022-02-18 01:02:24,0,0,0
2022-02-18 01:07:24,0,0,0
2022-02-18 01:12:24,0,0,0
2022-02-18 01:17:24,0,0,0
2022-02-18 01:22:24,0,0,0
2022-02-18 01:27:24,0,0,0
2022-02-18 01:32:24,0,0,0
2022-02-18 01:37:24,0,0,0
2022-02-18 01:42:24,0,0,0
2022-02-18 01:47:24,0,0,0
2022-02-18 01:52:25,0,0,0
2022-02-18 01:57:24,0,0,0
2022-02-18 02:02:24,0,0,0
2022-02-18 02:07:24,0,0,0
2022-02-18 02:12:24,0,0,0
2022-02-18 02:17:24,0,0,0
2022-02-18 02:22:24,0,0,0
2022-02-18 02:27:24,0,0,0
2022-02-18 02:32:24,0,0,0
2022-02-18 02:37:24,0,0,0
2022-02-18 02:42:24,0,0,0
2022-02-18 02:47:24,0,0,0
2022-02-18 02:52:24,0,0,0
2022-02-18 02:57:24,0,0,0
2022-02-18 03:02:24,0,0,0
2022-02-18 03:07:24,0,0,0
2022-02-18 03:12:24,0,0,0
2022-02-18 03:17:24,0,0,0
2022-02-18 03:22:24,0,0,0
2022-02-18 03:27:24,0,0,0
2022-02-18 03:32:24,0,0,0
2022-02-18 03:37:24,0,0,0
2022-02-18 03:42:24,0,0,0
2022-02-18 03:47:24,0,0,0
2022-02-18 03:52:24,0,0,0
2022-02-18 03:57:24,0,0,0
2022-02-18 04:02:24,0,0,0
2022-02-18 04:07:24,0,0,0
2022-02-18 04:12:24,0,0,0
2022-02-18 04:17:24,0,0,0
2022-02-18 04:22:24,0,0,0
2022-02-18 04:27:24,0,0,0
2022-02-18 04:32:24,0,0,0
2022-02-18 04:37:24,0,0,0
2022-02-18 04:42:24,0,0,0
2022-02-18 04:47:24,0,0,0
2022-02-18 04:52:24,0,0,0
2022-02-18 04:57:24,0,0,0
2022-02-18 05:02:24,0,0,0
2022-02-18 05:07:24,0,0,0
2022-02-18 05:12:24,0,0,0
2022-02-18 05:17:24,0,0,0
2022-02-18 05:22:24,0,0,0
2022-02-18 05:27:24,0,0,0
2022-02-18 05:32:24,0,0,0
2022-02-18 05:37:24,0,0,0
2022-02-18 05:42:24,0,0,0
2022-02-18 05:47:24,0,0,0
2022-02-18 05:52:24,0,0,0
2022-02-18 05:57:24,0,0,0
2022-02-18 06:02:24,0,0,0
2022-02-18 06:07:24,0,0,0
2022-02-18 06:12:24,0,0,0
2022-02-18 06:17:24,0,0,0
2022-02-18 06:22:24,0,0,0
2022-02-18 06:27:24,0,0,0
2022-02-18 06:32:24,0,0,0
2022-02-18 06:37:24,0,0,0
2022-02-18 06:42:24,0,0,0
2022-02-18 06:47:24,0,0,0
2022-02-18 06:52:24,0,0,0
2022-02-18 06:57:24,0,0,0
2022-02-18 07:02:24,0,0,0
2022-02-18 07:07:24,0,0,0
2022-02-18 07:12:24,0,0,0
2022-02-18 07:17:24,0,0,0
2022-02-18 07:22:24,0,0,0
2022-02-18 07:27:24,0,0,0
2022-02-18 07:32:24,0,0,0
2022-02-18 07:37:24,0,0,0
2022-02-18 07:42:24,0,0,0
2022-02-18 07:47:24,0,0,0
2022-02-18 07:52:24,0,0,0
2022-02-18 07:57:24,0,0,0
2022-02-18 08:02:24,0,0,0
2022-02-18 08:07:24,0,0,0
2022-02-18 08:12:24,0,0,0
2022-02-18 08:17:24,0,0,0
2022-02-18 08:22:24,0,0,0
2022-02-18 08:32:24,0,0,0
2022-02-18 08:37:24,0,0,0
2022-02-18 08:42:24,0,0,0
2022-02-18 08:47:24,0,0,0
2022-02-18 08:52:24,0,0,0
2022-02-18 08:57:24,0,0,0
2022-02-18 09:02:24,0,0,0
2022-02-18 09:07:24,0,0,0
2022-02-18 09:12:24,0,0,0
2022-02-18 09:17:24,0,0,0
2022-02-18 09:22:24,0,0,0
2022-02-18 09:27:24,0,0,0
2022-02-18 09:32:24,0,0,0
2022-02-18 09:37:24,0,0,0
2022-02-18 09:42:24,0,0,0
2022-02-18 09:47:24,0,0,0
2022-02-18 09:52:24,0,0,0
2022-02-18 09:57:24,0,0,0
2022-02-18 10:02:24,0,0,0
2022-02-18 10:07:24,0,0,0
2022-02-18 10:12:24,0,0,0
2022-02-18 10:17:24,0,0,0
2022-02-18 10:22:24,0,0,0
2022-02-18 10:27:24,0,0,0
2022-02-18 10:32:24,0,0,0
2022-02-18 10:37:24,0,0,0
2022-02-18 10:42:24,0,0,0
2022-02-18 10:47:24,0,0,0
2022-02-18 10:52:24,0,0,0
2022-02-18 10:57:24,0,0,0
2022-02-18 11:02:24,0,0,0
2022-02-18 11:07:24,0,0,0
2022-02-18 11:12:24,0,0,0
2022-02-18 11:17:24,0,0,0
2022-02-18 11:22:24,0,0,0
2022-02-18 11:27:24,0,0,0
2022-02-18 11:32:24,0,0,0
2022-02-18 11:37:24,0,0,0
2022-02-18 11:42:24,0,0,0
2022-02-18 11:47:24,0,0,0
2022-02-18 11:52:24,0,0,0
2022-02-18 11:57:24,0,0,0
2022-02-18 12:02:24,0,0,0
2022-02-18 12:07:24,0,0,0
2022-02-18 12:12:24,0,0,0
2022-02-18 12:17:24,0,0,0
2022-02-18 12:22:24,0,0,0
2022-02-18 12:27:24,0,0,0
2022-02-18 12:32:24,0,0,0
2022-02-18 12:37:24,0,0,0
2022-02-18 12:42:24,0,0,0
2022-02-18 12:47:24,0,0,0
2022-02-18 12:52:24,0,0,0
2022-02-18 12:57:24,0,0,0
2022-02-18 13:02:24,0,0,0
2022-02-18 13:07:24,0,0,0
2022-02-18 13:12:24,0,0,0
2022-02-18 13:17:24,0,0,0
2022-02-18 13:22:24,0,0,0
2022-02-18 13:27:24,0,0,0
2022-02-18 13:32:24,0,0,0
2022-02-18 13:37:24,0,0,0
2022-02-18 13:42:24,0,0,0
2022-02-18 13:47:24,0,0,0
2022-02-18 13:52:24,0,0,0
2022-02-18 13:57:24,0,0,0
2022-02-18 14:02:24,0,0,0
2022-02-18 14:07:24,0,0,0
2022-02-18 14:12:24,0,0,0
2022-02-18 14:17:24,0,0,0
2022-02-18 14:22:24,0,0,0
2022-02-18 14:27:24,0,0,0
2022-02-18 14:32:24,0,0,0
2022-02-18 14:37:24,0,0,0
2022-02-18 14:42:24,0,0,0
2022-02-18 14:47:24,0,0,0
2022-02-18 14:52:24,0,0,0
2022-02-18 14:57:24,0,0,0
2022-02-18 15:02:24,0,0,0
2022-02-18 15:07:24,0,0,0
2022-02-18 15:12:24,0,0,0
2022-02-18 15:17:24,0,0,0
2022-02-18 15:22:24,0,0,0
2022-02-18 15:27:24,0,0,0
2022-02-18 15:32:24,0,0,0
2022-02-18 15:37:24,0,0,0
2022-02-18 15:42:24,0,0,0
2022-02-18 15:47:24,0,0,0
2022-02-18 15:52:24,0,0,0
2022-02-18 15:57:24,0,0,0
2022-02-18 16:02:25,0,0,0
2022-02-18 16:07:24,0,0,0
2022-02-18 16:12:24,0,0,0
2022-02-18 16:17:24,0,0,0
2022-02-18 16:22:24,0,0,0
2022-02-18 16:27:24,0,0,0
2022-02-18 16:32:23,0,0,0
2022-02-18 16:37:24,0,0,0
2022-02-18 16:42:24,0,0,0
2022-02-18 16:47:23,0,0,0
2022-02-18 16:52:23,0,0,0
2022-02-18 16:57:23,0,0,0
2022-02-18 17:02:23,0,0,0
2022-02-18 17:07:24,0,0,0
2022-02-18 17:12:23,0,0,0
2022-02-18 17:17:23,0,0,0
2022-02-18 17:22:23,0,0,0
2022-02-18 17:27:24,0,0,0
2022-02-18 17:32:23,0,0,0
2022-02-18 17:37:23,0,0,0
2022-02-18 17:42:23,0,0,0
2022-02-18 17:47:23,0,0,0
2022-02-18 17:52:23,0,0,0
2022-02-18 17:57:23,0,0,0
2022-02-18 18:02:23,0,0,0
2022-02-18 18:07:23,0,0,0
2022-02-18 18:12:23,0,0,0
2022-02-18 18:17:23,0,0,0
2022-02-18 18:22:23,0,0,0
2022-02-18 18:27:23,0,0,0
2022-02-18 18:32:23,0,0,0
2022-02-18 18:37:23,0,0,0
2022-02-18 18:42:23,0,0,0
2022-02-18 18:47:23,0,0,0
2022-02-18 18:52:23,0,0,0
2022-02-18 18:57:23,0,0,0
2022-02-18 19:02:23,0,0,0
2022-02-18 19:07:23,0,0,0
2022-02-18 19:12:23,0,0,0
2022-02-18 19:17:23,0,0,0
2022-02-18 19:22:23,0,0,0
2022-02-18 19:27:23,0,0,0
2022-02-18 19:37:23,0,0,0
2022-02-18 19:42:23,0,0,0
2022-02-18 19:47:23,0,0,0
2022-02-18 19:52:23,0,0,0
2022-02-18 19:57:23,0,0,0
2022-02-18 20:02:23,0,0,0
2022-02-18 20:07:23,0,0,0
2022-02-18 20:12:23,0,0,0
2022-02-18 20:17:23,0,0,0
2022-02-18 20:22:23,0,0,0
2022-02-18 20:27:23,0,0,0
2022-02-18 20:32:23,0,0,0
2022-02-18 20:37:23,0,0,0
2022-02-18 20:42:25,0,0,0
2022-02-18 20:47:23,0,0,0
2022-02-18 20:52:23,0,0,0
2022-02-18 20:57:23,0,0,0
2022-02-18 21:02:23,0,0,0
2022-02-18 21:07:23,0,0,0
2022-02-18 21:12:23,0,0,0
2022-02-18 21:17:23,0,0,0
2022-02-18 21:22:23,0,0,0
2022-02-18 21:27:23,0,0,0
2022-02-18 21:32:23,0,0,0
2022-02-18 21:37:23,0,0,0
2022-02-18 21:42:23,0,0,0
2022-02-18 21:47:23,0,0,0
2022-02-18 21:52:23,0,0,0
2022-02-18 21:57:23,0,0,0
2022-02-18 22:02:23,0,0,0
2022-02-18 22:07:23,0,0,0
2022-02-18 22:12:23,0,0,0
2022-02-18 22:17:23,0,0,0
2022-02-18 22:22:23,0,0,0
2022-02-18 22:27:23,0,0,0
2022-02-18 22:32:23,0,0,0
2022-02-18 22:37:23,0,0,0
2022-02-18 22:42:23,0,0,0
2022-02-18 22:47:23,0,0,0
2022-02-18 22:52:23,0,0,0
2022-02-18 22:57:23,0,0,0
2022-02-18 23:02:23,0,0,0
2022-02-18 23:07:23,0,0,0
2022-02-18 23:12:23,0,0,0
2022-02-18 23:17:23,0,0,0
2022-02-18 23:22:23,0,0,0
2022-02-18 23:27:23,0,0,0
2022-02-18 23:32:23,0,0,0
2022-02-18 23:37:23,0,0,0
2022-02-18 23:42:23,0,0,0
2022-02-18 23:47:23,0,0,0
2022-02-18 23:52:23,0,0,0
2022-02-18 23:57:23,0,0,0
2022-02-19 00:02:23,0,0,0
2022-02-19 00:07:23,0,0,0
2022-02-19 00:12:23,0,0,0
2022-02-19 00:17:23,0,0,0
2022-02-19 00:22:23,0,0,0
2022-02-19 00:27:23,0,0,0
2022-02-19 00:32:23,0,0,0
2022-02-19 00:37:23,0,0,0
2022-02-19 00:42:23,0,0,0
2022-02-19 00:47:23,0,0,0
2022-02-19 00:52:23,0,0,0
2022-02-19 00:57:23,0,0,0
2022-02-19 01:02:23,0,0,0
2022-02-19 01:07:23,0,0,0
2022-02-19 01:12:23,0,0,0
2022-02-19 01:17:23,0,0,0
2022-02-19 01:22:23,0,0,0
2022-02-19 01:27:23,0,0,0
2022-02-19 01:32:23,0,0,0
2022-02-19 01:37:23,0,0,0
2022-02-19 01:42:23,0,0,0
2022-02-19 01:47:23,0,0,0
2022-02-19 01:52:23,0,0,0
2022-02-19 01:57:23,0,0,0
2022-02-19 02:02:23,0,0,0
2022-02-19 02:07:23,0,0,0
2022-02-19 02:12:23,0,0,0
2022-02-19 02:17:23,0,0,0
2022-02-19 02:22:23,0,0,0
2022-02-19 02:27:23,0,0,0
2022-02-19 02:32:23,0,0,0
2022-02-19 02:37:23,0,0,0
2022-02-19 02:42:23,0,0,0
2022-02-19 02:47:23,0,0,0
2022-02-19 02:52:23,0,0,0
2022-02-19 02:57:23,0,0,0
2022-02-19 03:02:23,0,0,0
2022-02-19 03:07:23,0,0,0
2022-02-19 03:12:23,0,0,0
2022-02-19 03:17:23,0,0,0
2022-02-19 03:22:23,0,0,0
2022-02-19 03:27:23,0,0,0
2022-02-19 03:32:23,0,0,0
2022-02-19 03:37:23,0,0,0
2022-02-19 03:42:23,0,0,0
2022-02-19 03:47:23,0,0,0
2022-02-19 03:52:23,0,0,0
2022-02-19 03:57:23,0,0,0
2022-02-19 04:02:23,0,0,0
2022-02-19 04:07:24,0,0,0
2022-02-19 04:12:23,0,0,0
2022-02-19 04:17:23,0,0,0
2022-02-19 04:22:23,0,0,0
2022-02-19 04:27:23,0,0,0
2022-02-19 04:32:23,0,0,0
2022-02-19 04:37:23,0,0,0
2022-02-19 04:42:23,0,0,0
2022-02-19 04:47:23,0,0,0
2022-02-19 04:52:23,0,0,0
2022-02-19 04:57:23,0,0,0
2022-02-19 05:02:23,0,0,0
2022-02-19 05:07:23,0,0,0
2022-02-19 05:12:23,0,0,0
2022-02-19 05:17:23,0,0,0
2022-02-19 05:22:23,0,0,0
2022-02-19 05:27:23,0,0,0
2022-02-19 05:32:23,0,0,0
2022-02-19 05:37:23,0,0,0
2022-02-19 05:42:23,0,0,0
2022-02-19 05:47:23,0,0,0
2022-02-19 05:52:23,0,0,0
2022-02-19 05:57:23,0,0,0
2022-02-19 06:02:23,0,0,0
2022-02-19 06:07:23,0,0,0
2022-02-19 06:12:23,0,0,0
2022-02-19 06:17:23,0,0,0
2022-02-19 06:22:23,0,0,0
2022-02-19 06:27:23,0,0,0
2022-02-19 06:32:23,0,0,0
2022-02-19 06:37:23,0,0,0
2022-02-19 06:42:23,0,0,0
2022-02-19 06:47:23,0,0,0
2022-02-19 06:52:23,0,0,0
2022-02-19 06:57:23,0,0,0
2022-02-19 07:02:23,0,0,0
2022-02-19 07:07:23,0,0,0
2022-02-19 07:12:23,0,0,0
2022-02-19 07:17:23,0,0,0
2022-02-19 07:22:23,0,0,0
2022-02-19 07:27:23,0,0,0
2022-02-19 07:32:23,0,0,0
2022-02-19 07:37:23,0,0,0
2022-02-19 07:42:23,0,0,0
2022-02-19 07:47:23,0,0,0
2022-02-19 07:52:24,0,0,0
2022-02-19 07:57:23,0,0,0
2022-02-19 08:02:23,0,0,0
2022-02-19 08:07:23,0,0,0
2022-02-19 08:12:23,0,0,0
2022-02-19 08:17:23,0,0,0
2022-02-19 08:22:23,0,0,0
2022-02-19 08:27:23,0,0,0
2022-02-19 08:32:23,0,0,0
2022-02-19 08:37:23,0,0,0
2022-02-19 08:42:23,0,0,0
2022-02-19 08:47:23,0,0,0
2022-02-19 08:52:23,0,0,0
2022-02-19 08:57:23,0,0,0
2022-02-19 09:02:23,0,0,0
2022-02-19 09:07:23,0,0,0
2022-02-19 09:12:23,0,0,0
2022-02-19 09:17:23,0,0,0
2022-02-19 09:22:23,0,0,0
2022-02-19 09:27:23,0,0,0
2022-02-19 09:32:23,0,0,0
2022-02-19 09:37:23,0,0,0
2022-02-19 09:42:23,0,0,0
2022-02-19 09:47:22,0,0,0
2022-02-19 09:52:22,0,0,0
2022-02-19 09:57:22,0,0,0
2022-02-19 10:02:22,0,0,0
2022-02-19 10:07:22,0,0,0
2022-02-19 10:12:22,0,0,0
2022-02-19 10:17:22,0,0,0
2022-02-19 10:22:22,0,0,0
2022-02-19 10:27:22,0,0,0
2022-02-19 10:32:23,0,0,0
2022-02-19 10:37:22,0,0,0
2022-02-19 10:42:22,0,0,0
2022-02-19 10:47:22,0,0,0
2022-02-19 10:52:22,0,0,0
2022-02-19 10:57:22,0,0,0
2022-02-19 11:02:22,0,0,0
2022-02-19 11:07:22,0,0,0
2022-02-19 11:12:22,0,0,0
2022-02-19 11:17:22,0,0,0
2022-02-19 11:22:22,0,0,0
2022-02-19 11:27:22,0,0,0
2022-02-19 11:32:22,0,0,0
2022-02-19 11:37:22,0,0,0
2022-02-19 11:42:22,0,0,0
2022-02-19 11:47:22,0,0,0
2022-02-19 11:52:22,0,0,0
2022-02-19 11:57:22,0,0,0
2022-02-19 12:02:22,0,0,0
2022-02-19 12:07:22,0,0,0
2022-02-19 12:12:22,0,0,0
2022-02-19 12:17:22,0,0,0
2022-02-19 12:22:22,0,0,0
2022-02-19 12:27:22,0,0,0
2022-02-19 12:32:22,0,0,0
2022-02-19 12:37:22,0,0,0
2022-02-19 12:42:22,0,0,0
2022-02-19 12:47:22,0,0,0
2022-02-19 12:52:22,0,0,0
2022-02-19 12:57:22,0,0,0
2022-02-19 13:02:22,0,0,0
2022-02-19 13:07:22,0,0,0
